"actor_id","st","st_ratio","count","canon_ratio"
"http://bbti.bodleian.ox.ac.uk/details/?traderid=5392&printer_friendly=true","Information, general works",0,0,0.246031746031746
"http://bbti.bodleian.ox.ac.uk/details/?traderid=5392&printer_friendly=true","Language",0.141304347826087,13,0.246031746031746
"http://bbti.bodleian.ox.ac.uk/details/?traderid=5392&printer_friendly=true","Literature",0.217391304347826,20,0.246031746031746
"http://bbti.bodleian.ox.ac.uk/details/?traderid=5392&printer_friendly=true","Natural science, mathematics",0.0326086956521739,3,0.246031746031746
"http://bbti.bodleian.ox.ac.uk/details/?traderid=5392&printer_friendly=true","Philosophy",0.141304347826087,13,0.246031746031746
"http://bbti.bodleian.ox.ac.uk/details/?traderid=5392&printer_friendly=true","Religion",0.0869565217391304,8,0.246031746031746
"http://bbti.bodleian.ox.ac.uk/details/?traderid=5392&printer_friendly=true","Social sciences",0.184782608695652,17,0.246031746031746
"http://bbti.bodleian.ox.ac.uk/details/?traderid=5392&printer_friendly=true","The arts",0.0108695652173913,1,0.246031746031746
"http://bbti.bodleian.ox.ac.uk/details/?traderid=54327&printer_friendly=true","Applied science",0.0337078651685393,3,0.477064220183486
"http://bbti.bodleian.ox.ac.uk/details/?traderid=54327&printer_friendly=true","History and geography",0.0561797752808989,5,0.477064220183486
"http://bbti.bodleian.ox.ac.uk/details/?traderid=54327&printer_friendly=true","Information, general works",0,0,0.477064220183486
"http://bbti.bodleian.ox.ac.uk/details/?traderid=54327&printer_friendly=true","Language",0.0224719101123595,2,0.477064220183486
"http://bbti.bodleian.ox.ac.uk/details/?traderid=54327&printer_friendly=true","Literature",0.269662921348315,24,0.477064220183486
"http://bbti.bodleian.ox.ac.uk/details/?traderid=54327&printer_friendly=true","Natural science, mathematics",0,0,0.477064220183486
"http://bbti.bodleian.ox.ac.uk/details/?traderid=54327&printer_friendly=true","Philosophy",0.0112359550561798,1,0.477064220183486
"http://bbti.bodleian.ox.ac.uk/details/?traderid=54327&printer_friendly=true","Religion",0.49438202247191,44,0.477064220183486
"http://bbti.bodleian.ox.ac.uk/details/?traderid=54327&printer_friendly=true","Social sciences",0.101123595505618,9,0.477064220183486
"http://bbti.bodleian.ox.ac.uk/details/?traderid=54327&printer_friendly=true","The arts",0.0112359550561798,1,0.477064220183486
"http://bbti.bodleian.ox.ac.uk/details/?traderid=54454&printer_friendly=true","Applied science",0,0,0.0175438596491228
"http://bbti.bodleian.ox.ac.uk/details/?traderid=54454&printer_friendly=true","History and geography",0.125,1,0.0175438596491228
"http://bbti.bodleian.ox.ac.uk/details/?traderid=54454&printer_friendly=true","Information, general works",0,0,0.0175438596491228
"http://bbti.bodleian.ox.ac.uk/details/?traderid=54454&printer_friendly=true","Language",0,0,0.0175438596491228
"http://bbti.bodleian.ox.ac.uk/details/?traderid=54454&printer_friendly=true","Literature",0.125,1,0.0175438596491228
"http://bbti.bodleian.ox.ac.uk/details/?traderid=54454&printer_friendly=true","Natural science, mathematics",0,0,0.0175438596491228
"http://bbti.bodleian.ox.ac.uk/details/?traderid=54454&printer_friendly=true","Philosophy",0,0,0.0175438596491228
"http://bbti.bodleian.ox.ac.uk/details/?traderid=54454&printer_friendly=true","Religion",0.625,5,0.0175438596491228
"http://bbti.bodleian.ox.ac.uk/details/?traderid=54454&printer_friendly=true","Social sciences",0.125,1,0.0175438596491228
"http://bbti.bodleian.ox.ac.uk/details/?traderid=54454&printer_friendly=true","The arts",0,0,0.0175438596491228
"http://bbti.bodleian.ox.ac.uk/details/?traderid=54661&printer_friendly=true","Applied science",0.0222222222222222,5,0.227011494252874
"http://bbti.bodleian.ox.ac.uk/details/?traderid=54661&printer_friendly=true","History and geography",0.124444444444444,28,0.227011494252874
"http://bbti.bodleian.ox.ac.uk/details/?traderid=54661&printer_friendly=true","Information, general works",0.00444444444444444,1,0.227011494252874
"http://bbti.bodleian.ox.ac.uk/details/?traderid=54661&printer_friendly=true","Language",0.0133333333333333,3,0.227011494252874
"http://bbti.bodleian.ox.ac.uk/details/?traderid=54661&printer_friendly=true","Literature",0.0488888888888889,11,0.227011494252874
"http://bbti.bodleian.ox.ac.uk/details/?traderid=54661&printer_friendly=true","Natural science, mathematics",0,0,0.227011494252874
"http://bbti.bodleian.ox.ac.uk/details/?traderid=54661&printer_friendly=true","Philosophy",0.00444444444444444,1,0.227011494252874
"http://bbti.bodleian.ox.ac.uk/details/?traderid=54661&printer_friendly=true","Religion",0.742222222222222,167,0.227011494252874
"http://bbti.bodleian.ox.ac.uk/details/?traderid=54661&printer_friendly=true","Social sciences",0.0222222222222222,5,0.227011494252874
"http://bbti.bodleian.ox.ac.uk/details/?traderid=54661&printer_friendly=true","The arts",0.0177777777777778,4,0.227011494252874
"http://bbti.bodleian.ox.ac.uk/details/?traderid=55222&printer_friendly=true","Applied science",0,0,0.0103092783505155
"http://bbti.bodleian.ox.ac.uk/details/?traderid=55222&printer_friendly=true","History and geography",0.372093023255814,16,0.0103092783505155
"http://bbti.bodleian.ox.ac.uk/details/?traderid=55222&printer_friendly=true","Information, general works",0,0,0.0103092783505155
"http://bbti.bodleian.ox.ac.uk/details/?traderid=55222&printer_friendly=true","Language",0,0,0.0103092783505155
"http://bbti.bodleian.ox.ac.uk/details/?traderid=55222&printer_friendly=true","Literature",0.116279069767442,5,0.0103092783505155
"http://bbti.bodleian.ox.ac.uk/details/?traderid=55222&printer_friendly=true","Natural science, mathematics",0,0,0.0103092783505155
"http://bbti.bodleian.ox.ac.uk/details/?traderid=55222&printer_friendly=true","Philosophy",0.0465116279069767,2,0.0103092783505155
"http://bbti.bodleian.ox.ac.uk/details/?traderid=55222&printer_friendly=true","Religion",0.27906976744186,12,0.0103092783505155
"http://bbti.bodleian.ox.ac.uk/details/?traderid=55222&printer_friendly=true","Social sciences",0.186046511627907,8,0.0103092783505155
"http://bbti.bodleian.ox.ac.uk/details/?traderid=55222&printer_friendly=true","The arts",0,0,0.0103092783505155
"http://bbti.bodleian.ox.ac.uk/details/?traderid=55312&printer_friendly=true","Applied science",0,0,0.0563380281690141
"http://bbti.bodleian.ox.ac.uk/details/?traderid=55312&printer_friendly=true","History and geography",0,0,0.0563380281690141
"http://bbti.bodleian.ox.ac.uk/details/?traderid=55312&printer_friendly=true","Information, general works",0,0,0.0563380281690141
"http://bbti.bodleian.ox.ac.uk/details/?traderid=55312&printer_friendly=true","Language",0,0,0.0563380281690141
"http://bbti.bodleian.ox.ac.uk/details/?traderid=55312&printer_friendly=true","Literature",0.72,18,0.0563380281690141
"http://bbti.bodleian.ox.ac.uk/details/?traderid=55312&printer_friendly=true","Natural science, mathematics",0.04,1,0.0563380281690141
"http://bbti.bodleian.ox.ac.uk/details/?traderid=55312&printer_friendly=true","Philosophy",0,0,0.0563380281690141
"http://bbti.bodleian.ox.ac.uk/details/?traderid=55312&printer_friendly=true","Religion",0.16,4,0.0563380281690141
"http://bbti.bodleian.ox.ac.uk/details/?traderid=55312&printer_friendly=true","Social sciences",0.08,2,0.0563380281690141
"http://bbti.bodleian.ox.ac.uk/details/?traderid=55312&printer_friendly=true","The arts",0,0,0.0563380281690141
"http://bbti.bodleian.ox.ac.uk/details/?traderid=55348&printer_friendly=true","Applied science",0,0,0.311475409836066
"http://bbti.bodleian.ox.ac.uk/details/?traderid=55348&printer_friendly=true","History and geography",0.108695652173913,5,0.311475409836066
"http://bbti.bodleian.ox.ac.uk/details/?traderid=55348&printer_friendly=true","Information, general works",0,0,0.311475409836066
"http://bbti.bodleian.ox.ac.uk/details/?traderid=55348&printer_friendly=true","Language",0.326086956521739,15,0.311475409836066
"http://bbti.bodleian.ox.ac.uk/details/?traderid=55348&printer_friendly=true","Literature",0.434782608695652,20,0.311475409836066
"http://bbti.bodleian.ox.ac.uk/details/?traderid=55348&printer_friendly=true","Natural science, mathematics",0,0,0.311475409836066
"http://bbti.bodleian.ox.ac.uk/details/?traderid=55348&printer_friendly=true","Philosophy",0,0,0.311475409836066
"http://bbti.bodleian.ox.ac.uk/details/?traderid=55348&printer_friendly=true","Religion",0.130434782608696,6,0.311475409836066
"http://bbti.bodleian.ox.ac.uk/details/?traderid=55348&printer_friendly=true","Social sciences",0,0,0.311475409836066
"http://bbti.bodleian.ox.ac.uk/details/?traderid=55348&printer_friendly=true","The arts",0,0,0.311475409836066
"http://bbti.bodleian.ox.ac.uk/details/?traderid=56602&printer_friendly=true","Applied science",0.06,3,0.116504854368932
"http://bbti.bodleian.ox.ac.uk/details/?traderid=56602&printer_friendly=true","History and geography",0.08,4,0.116504854368932
"http://bbti.bodleian.ox.ac.uk/details/?traderid=56602&printer_friendly=true","Information, general works",0.02,1,0.116504854368932
"http://bbti.bodleian.ox.ac.uk/details/?traderid=56602&printer_friendly=true","Language",0.08,4,0.116504854368932
"http://bbti.bodleian.ox.ac.uk/details/?traderid=56602&printer_friendly=true","Literature",0.2,10,0.116504854368932
"http://bbti.bodleian.ox.ac.uk/details/?traderid=56602&printer_friendly=true","Natural science, mathematics",0,0,0.116504854368932
"http://bbti.bodleian.ox.ac.uk/details/?traderid=56602&printer_friendly=true","Philosophy",0.06,3,0.116504854368932
"http://bbti.bodleian.ox.ac.uk/details/?traderid=56602&printer_friendly=true","Religion",0.22,11,0.116504854368932
"http://bbti.bodleian.ox.ac.uk/details/?traderid=56602&printer_friendly=true","Social sciences",0.24,12,0.116504854368932
"http://bbti.bodleian.ox.ac.uk/details/?traderid=56602&printer_friendly=true","The arts",0.04,2,0.116504854368932
"http://bbti.bodleian.ox.ac.uk/details/?traderid=57192&printer_friendly=true","Applied science",0.08,4,0.225
"http://bbti.bodleian.ox.ac.uk/details/?traderid=57192&printer_friendly=true","History and geography",0.04,2,0.225
"http://bbti.bodleian.ox.ac.uk/details/?traderid=57192&printer_friendly=true","Information, general works",0,0,0.225
"http://bbti.bodleian.ox.ac.uk/details/?traderid=57192&printer_friendly=true","Language",0,0,0.225
"http://bbti.bodleian.ox.ac.uk/details/?traderid=57192&printer_friendly=true","Literature",0,0,0.225
"http://bbti.bodleian.ox.ac.uk/details/?traderid=57192&printer_friendly=true","Natural science, mathematics",0,0,0.225
"http://bbti.bodleian.ox.ac.uk/details/?traderid=57192&printer_friendly=true","Philosophy",0.02,1,0.225
"http://bbti.bodleian.ox.ac.uk/details/?traderid=57192&printer_friendly=true","Religion",0.36,18,0.225
"http://bbti.bodleian.ox.ac.uk/details/?traderid=57192&printer_friendly=true","Social sciences",0.5,25,0.225
"http://bbti.bodleian.ox.ac.uk/details/?traderid=57192&printer_friendly=true","The arts",0,0,0.225
"http://bbti.bodleian.ox.ac.uk/details/?traderid=57397&printer_friendly=true","Applied science",0.0204081632653061,1,0.036036036036036
"http://bbti.bodleian.ox.ac.uk/details/?traderid=57397&printer_friendly=true","History and geography",0.142857142857143,7,0.036036036036036
"http://bbti.bodleian.ox.ac.uk/details/?traderid=57397&printer_friendly=true","Information, general works",0,0,0.036036036036036
"http://bbti.bodleian.ox.ac.uk/details/?traderid=57397&printer_friendly=true","Language",0.0408163265306122,2,0.036036036036036
"http://bbti.bodleian.ox.ac.uk/details/?traderid=57397&printer_friendly=true","Literature",0.571428571428571,28,0.036036036036036
"http://bbti.bodleian.ox.ac.uk/details/?traderid=57397&printer_friendly=true","Natural science, mathematics",0.0204081632653061,1,0.036036036036036
"http://bbti.bodleian.ox.ac.uk/details/?traderid=57397&printer_friendly=true","Philosophy",0,0,0.036036036036036
"http://bbti.bodleian.ox.ac.uk/details/?traderid=57397&printer_friendly=true","Religion",0.0204081632653061,1,0.036036036036036
"http://bbti.bodleian.ox.ac.uk/details/?traderid=57397&printer_friendly=true","Social sciences",0.163265306122449,8,0.036036036036036
"http://bbti.bodleian.ox.ac.uk/details/?traderid=57397&printer_friendly=true","The arts",0.0204081632653061,1,0.036036036036036
"http://bbti.bodleian.ox.ac.uk/details/?traderid=57573&printer_friendly=true","Applied science",0.0217391304347826,2,0.00900900900900901
"http://bbti.bodleian.ox.ac.uk/details/?traderid=57573&printer_friendly=true","History and geography",0.0108695652173913,1,0.00900900900900901
"http://bbti.bodleian.ox.ac.uk/details/?traderid=57573&printer_friendly=true","Information, general works",0.434782608695652,40,0.00900900900900901
"http://bbti.bodleian.ox.ac.uk/details/?traderid=57573&printer_friendly=true","Language",0,0,0.00900900900900901
"http://bbti.bodleian.ox.ac.uk/details/?traderid=57573&printer_friendly=true","Literature",0.358695652173913,33,0.00900900900900901
"http://bbti.bodleian.ox.ac.uk/details/?traderid=57573&printer_friendly=true","Natural science, mathematics",0.0217391304347826,2,0.00900900900900901
"http://bbti.bodleian.ox.ac.uk/details/?traderid=57573&printer_friendly=true","Philosophy",0,0,0.00900900900900901
"http://bbti.bodleian.ox.ac.uk/details/?traderid=57573&printer_friendly=true","Religion",0.0326086956521739,3,0.00900900900900901
"http://bbti.bodleian.ox.ac.uk/details/?traderid=57573&printer_friendly=true","Social sciences",0.0652173913043478,6,0.00900900900900901
"http://bbti.bodleian.ox.ac.uk/details/?traderid=57573&printer_friendly=true","The arts",0.0543478260869565,5,0.00900900900900901
"http://bbti.bodleian.ox.ac.uk/details/?traderid=57984&printer_friendly=true","Applied science",0.0402298850574713,7,0.470046082949309
"http://bbti.bodleian.ox.ac.uk/details/?traderid=57984&printer_friendly=true","History and geography",0.195402298850575,34,0.470046082949309
"http://bbti.bodleian.ox.ac.uk/details/?traderid=57984&printer_friendly=true","Information, general works",0,0,0.470046082949309
"http://bbti.bodleian.ox.ac.uk/details/?traderid=57984&printer_friendly=true","Language",0.189655172413793,33,0.470046082949309
"http://bbti.bodleian.ox.ac.uk/details/?traderid=57984&printer_friendly=true","Literature",0.195402298850575,34,0.470046082949309
"http://bbti.bodleian.ox.ac.uk/details/?traderid=57984&printer_friendly=true","Natural science, mathematics",0.0459770114942529,8,0.470046082949309
"http://bbti.bodleian.ox.ac.uk/details/?traderid=57984&printer_friendly=true","Philosophy",0.0402298850574713,7,0.470046082949309
"http://bbti.bodleian.ox.ac.uk/details/?traderid=57984&printer_friendly=true","Religion",0.258620689655172,45,0.470046082949309
"http://bbti.bodleian.ox.ac.uk/details/?traderid=57984&printer_friendly=true","Social sciences",0.0344827586206897,6,0.470046082949309
"http://bbti.bodleian.ox.ac.uk/details/?traderid=57984&printer_friendly=true","The arts",0,0,0.470046082949309
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58054&printer_friendly=true","Applied science",0.0661764705882353,9,0.233201581027668
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58054&printer_friendly=true","History and geography",0.147058823529412,20,0.233201581027668
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58054&printer_friendly=true","Information, general works",0,0,0.233201581027668
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58054&printer_friendly=true","Language",0.176470588235294,24,0.233201581027668
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58054&printer_friendly=true","Literature",0.279411764705882,38,0.233201581027668
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58054&printer_friendly=true","Natural science, mathematics",0.0367647058823529,5,0.233201581027668
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58054&printer_friendly=true","Philosophy",0.0294117647058824,4,0.233201581027668
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58054&printer_friendly=true","Religion",0.154411764705882,21,0.233201581027668
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58054&printer_friendly=true","Social sciences",0.102941176470588,14,0.233201581027668
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58054&printer_friendly=true","The arts",0.00735294117647059,1,0.233201581027668
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58252&printer_friendly=true","Applied science",0,0,0.104166666666667
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58252&printer_friendly=true","History and geography",0,0,0.104166666666667
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58252&printer_friendly=true","Information, general works",0,0,0.104166666666667
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58252&printer_friendly=true","Language",0.161290322580645,5,0.104166666666667
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58252&printer_friendly=true","Literature",0.645161290322581,20,0.104166666666667
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58252&printer_friendly=true","Natural science, mathematics",0.032258064516129,1,0.104166666666667
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58252&printer_friendly=true","Philosophy",0.032258064516129,1,0.104166666666667
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58252&printer_friendly=true","Religion",0.0645161290322581,2,0.104166666666667
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58252&printer_friendly=true","Social sciences",0.0645161290322581,2,0.104166666666667
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58252&printer_friendly=true","The arts",0,0,0.104166666666667
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58416&printer_friendly=true","Applied science",0.0526315789473684,12,0.405572755417957
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58416&printer_friendly=true","History and geography",0.149122807017544,34,0.405572755417957
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58416&printer_friendly=true","Information, general works",0.0131578947368421,3,0.405572755417957
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58416&printer_friendly=true","Language",0.118421052631579,27,0.405572755417957
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58416&printer_friendly=true","Literature",0.201754385964912,46,0.405572755417957
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58416&printer_friendly=true","Natural science, mathematics",0.0745614035087719,17,0.405572755417957
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58416&printer_friendly=true","Philosophy",0.0701754385964912,16,0.405572755417957
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58416&printer_friendly=true","Religion",0.245614035087719,56,0.405572755417957
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58416&printer_friendly=true","Social sciences",0.0745614035087719,17,0.405572755417957
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58416&printer_friendly=true","The arts",0,0,0.405572755417957
"http://bbti.bodleian.ox.ac.uk/details/?traderid=5844&printer_friendly=true","Applied science",0.0112359550561798,1,0.422413793103448
"http://bbti.bodleian.ox.ac.uk/details/?traderid=5844&printer_friendly=true","History and geography",0.157303370786517,14,0.422413793103448
"http://bbti.bodleian.ox.ac.uk/details/?traderid=5844&printer_friendly=true","Information, general works",0.0449438202247191,4,0.422413793103448
"http://bbti.bodleian.ox.ac.uk/details/?traderid=5844&printer_friendly=true","Language",0.235955056179775,21,0.422413793103448
"http://bbti.bodleian.ox.ac.uk/details/?traderid=5844&printer_friendly=true","Literature",0.404494382022472,36,0.422413793103448
"http://bbti.bodleian.ox.ac.uk/details/?traderid=5844&printer_friendly=true","Natural science, mathematics",0.0224719101123595,2,0.422413793103448
"http://bbti.bodleian.ox.ac.uk/details/?traderid=5844&printer_friendly=true","Philosophy",0,0,0.422413793103448
"http://bbti.bodleian.ox.ac.uk/details/?traderid=5844&printer_friendly=true","Religion",0.123595505617978,11,0.422413793103448
"http://bbti.bodleian.ox.ac.uk/details/?traderid=5844&printer_friendly=true","Social sciences",0,0,0.422413793103448
"http://bbti.bodleian.ox.ac.uk/details/?traderid=5844&printer_friendly=true","The arts",0,0,0.422413793103448
"http://bbti.bodleian.ox.ac.uk/details/?traderid=5855&printer_friendly=true","Applied science",0.032258064516129,4,0.359223300970874
"http://bbti.bodleian.ox.ac.uk/details/?traderid=5855&printer_friendly=true","History and geography",0,0,0.359223300970874
"http://bbti.bodleian.ox.ac.uk/details/?traderid=5855&printer_friendly=true","Information, general works",0.0241935483870968,3,0.359223300970874
"http://bbti.bodleian.ox.ac.uk/details/?traderid=5855&printer_friendly=true","Language",0.00806451612903226,1,0.359223300970874
"http://bbti.bodleian.ox.ac.uk/details/?traderid=5855&printer_friendly=true","Literature",0.145161290322581,18,0.359223300970874
"http://bbti.bodleian.ox.ac.uk/details/?traderid=5855&printer_friendly=true","Natural science, mathematics",0.0403225806451613,5,0.359223300970874
"http://bbti.bodleian.ox.ac.uk/details/?traderid=5855&printer_friendly=true","Philosophy",0.00806451612903226,1,0.359223300970874
"http://bbti.bodleian.ox.ac.uk/details/?traderid=5855&printer_friendly=true","Religion",0.725806451612903,90,0.359223300970874
"http://bbti.bodleian.ox.ac.uk/details/?traderid=5855&printer_friendly=true","Social sciences",0.0161290322580645,2,0.359223300970874
"http://bbti.bodleian.ox.ac.uk/details/?traderid=5855&printer_friendly=true","The arts",0,0,0.359223300970874
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58574&printer_friendly=true","Applied science",0.0175438596491228,1,0.0930232558139535
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58574&printer_friendly=true","History and geography",0.0526315789473684,3,0.0930232558139535
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58574&printer_friendly=true","Information, general works",0.56140350877193,32,0.0930232558139535
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58574&printer_friendly=true","Language",0,0,0.0930232558139535
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58574&printer_friendly=true","Literature",0.0526315789473684,3,0.0930232558139535
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58574&printer_friendly=true","Natural science, mathematics",0,0,0.0930232558139535
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58574&printer_friendly=true","Philosophy",0,0,0.0930232558139535
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58574&printer_friendly=true","Religion",0.280701754385965,16,0.0930232558139535
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58574&printer_friendly=true","Social sciences",0.0350877192982456,2,0.0930232558139535
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58574&printer_friendly=true","The arts",0,0,0.0930232558139535
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58911&printer_friendly=true","Applied science",0.0864745011086474,39,0.366771159874608
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58911&printer_friendly=true","History and geography",0.126385809312639,57,0.366771159874608
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58911&printer_friendly=true","Information, general works",0.0110864745011086,5,0.366771159874608
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58911&printer_friendly=true","Language",0.157427937915743,71,0.366771159874608
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58911&printer_friendly=true","Literature",0.301552106430155,136,0.366771159874608
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58911&printer_friendly=true","Natural science, mathematics",0.0909090909090909,41,0.366771159874608
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58911&printer_friendly=true","Philosophy",0.0643015521064302,29,0.366771159874608
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58911&printer_friendly=true","Religion",0.0931263858093126,42,0.366771159874608
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58911&printer_friendly=true","Social sciences",0.0665188470066519,30,0.366771159874608
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58911&printer_friendly=true","The arts",0.00221729490022173,1,0.366771159874608
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58940&printer_friendly=true","Applied science",0.0104166666666667,1,0.0601851851851852
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58940&printer_friendly=true","History and geography",0.114583333333333,11,0.0601851851851852
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58940&printer_friendly=true","Information, general works",0.0104166666666667,1,0.0601851851851852
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58940&printer_friendly=true","Language",0.0104166666666667,1,0.0601851851851852
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58940&printer_friendly=true","Literature",0.427083333333333,41,0.0601851851851852
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58940&printer_friendly=true","Natural science, mathematics",0.0208333333333333,2,0.0601851851851852
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58940&printer_friendly=true","Philosophy",0,0,0.0601851851851852
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58940&printer_friendly=true","Religion",0.28125,27,0.0601851851851852
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58940&printer_friendly=true","Social sciences",0.125,12,0.0601851851851852
"http://bbti.bodleian.ox.ac.uk/details/?traderid=58940&printer_friendly=true","The arts",0,0,0.0601851851851852
"http://bbti.bodleian.ox.ac.uk/details/?traderid=59052&printer_friendly=true","Applied science",0,0,0
"http://bbti.bodleian.ox.ac.uk/details/?traderid=59052&printer_friendly=true","History and geography",0.0612244897959184,3,0
"http://bbti.bodleian.ox.ac.uk/details/?traderid=59052&printer_friendly=true","Information, general works",0,0,0
"http://bbti.bodleian.ox.ac.uk/details/?traderid=59052&printer_friendly=true","Language",0,0,0
"http://bbti.bodleian.ox.ac.uk/details/?traderid=59052&printer_friendly=true","Literature",0.26530612244898,13,0
"http://bbti.bodleian.ox.ac.uk/details/?traderid=59052&printer_friendly=true","Natural science, mathematics",0.0612244897959184,3,0
"http://bbti.bodleian.ox.ac.uk/details/?traderid=59052&printer_friendly=true","Philosophy",0.0612244897959184,3,0
"http://bbti.bodleian.ox.ac.uk/details/?traderid=59052&printer_friendly=true","Religion",0.510204081632653,25,0
"http://bbti.bodleian.ox.ac.uk/details/?traderid=59052&printer_friendly=true","Social sciences",0.0408163265306122,2,0
"http://bbti.bodleian.ox.ac.uk/details/?traderid=59052&printer_friendly=true","The arts",0,0,0
"http://bbti.bodleian.ox.ac.uk/details/?traderid=60524&printer_friendly=true","Applied science",0,0,0.338028169014085
"http://bbti.bodleian.ox.ac.uk/details/?traderid=60524&printer_friendly=true","History and geography",0,0,0.338028169014085
"http://bbti.bodleian.ox.ac.uk/details/?traderid=60524&printer_friendly=true","Information, general works",0,0,0.338028169014085
"http://bbti.bodleian.ox.ac.uk/details/?traderid=60524&printer_friendly=true","Language",0,0,0.338028169014085
"http://bbti.bodleian.ox.ac.uk/details/?traderid=60524&printer_friendly=true","Literature",0.892857142857143,50,0.338028169014085
"http://bbti.bodleian.ox.ac.uk/details/?traderid=60524&printer_friendly=true","Natural science, mathematics",0,0,0.338028169014085
"http://bbti.bodleian.ox.ac.uk/details/?traderid=60524&printer_friendly=true","Philosophy",0.0178571428571429,1,0.338028169014085
"http://bbti.bodleian.ox.ac.uk/details/?traderid=60524&printer_friendly=true","Religion",0.0535714285714286,3,0.338028169014085
"http://bbti.bodleian.ox.ac.uk/details/?traderid=60524&printer_friendly=true","Social sciences",0.0357142857142857,2,0.338028169014085
"http://bbti.bodleian.ox.ac.uk/details/?traderid=60524&printer_friendly=true","The arts",0,0,0.338028169014085
"http://bbti.bodleian.ox.ac.uk/details/?traderid=60668&printer_friendly=true","Applied science",0.0333333333333333,1,0.0166666666666667
"http://bbti.bodleian.ox.ac.uk/details/?traderid=60668&printer_friendly=true","History and geography",0.233333333333333,7,0.0166666666666667
"http://bbti.bodleian.ox.ac.uk/details/?traderid=60668&printer_friendly=true","Information, general works",0,0,0.0166666666666667
"http://bbti.bodleian.ox.ac.uk/details/?traderid=60668&printer_friendly=true","Language",0,0,0.0166666666666667
"http://bbti.bodleian.ox.ac.uk/details/?traderid=60668&printer_friendly=true","Literature",0.1,3,0.0166666666666667
"http://bbti.bodleian.ox.ac.uk/details/?traderid=60668&printer_friendly=true","Natural science, mathematics",0.0333333333333333,1,0.0166666666666667
"http://bbti.bodleian.ox.ac.uk/details/?traderid=60668&printer_friendly=true","Philosophy",0,0,0.0166666666666667
"http://bbti.bodleian.ox.ac.uk/details/?traderid=60668&printer_friendly=true","Religion",0.566666666666667,17,0.0166666666666667
"http://bbti.bodleian.ox.ac.uk/details/?traderid=60668&printer_friendly=true","Social sciences",0.0333333333333333,1,0.0166666666666667
"http://bbti.bodleian.ox.ac.uk/details/?traderid=60668&printer_friendly=true","The arts",0,0,0.0166666666666667
